eventID,occurrenceID,occurrenceStatus,individualCount,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,lifeStage,sex,occurrenceRemarks,basisOfRecord
IYS:GoA2020:Stn13:trawl:sample:2443,IYS:GoA2020:Stn13:trawl:sample:2443:occ,present,1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,,HumanObservation
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:85,present,1,Anotopterus nikparini,urn:lsid:marinespecies.org:taxname:272040,"Kukuev, 1998",accepted,Species,Animalia,Chordata,Actinopteri,Aulopiformes,Anotopteridae,Anotopterus,nikparini,,,,HumanObservation
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:86,present,15,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,cucumis,,,,HumanObservation
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:87,present,1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,,,HumanObservation
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:88,present,1,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,,,[2 additional were possible wash out from set 13- discarded],HumanObservation
IYS:GoA2020:Stn14:trawl:sample:2444,IYS:GoA2020:Stn14:trawl:sample:2444:occ,present,1,Anotopterus nikparini,urn:lsid:marinespecies.org:taxname:272040,"Kukuev, 1998",accepted,Species,Animalia,Chordata,Actinopteri,Aulopiformes,Anotopteridae,Anotopterus,nikparini,,,,HumanObservation
IYS:GoA2020:Stn14:trawl:sample:2445,IYS:GoA2020:Stn14:trawl:sample:2445:occ,present,1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,male,,HumanObservation
IYS:GoA2020:Stn14:trawl:sample:2446,IYS:GoA2020:Stn14:trawl:sample:2446:occ,present,1,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,,,,HumanObservation
IYS:GoA2020:Stn15:trawl,IYS:GoA2020:Stn15:trawl:occ:89,present,163,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,cucumis,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:90,present,4,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,felis,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:91,present,2,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,"Chamisso & Eysenhardt, 1821",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,labiata,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:92,present,7,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:93,present,1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:94,present,15,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:95,present,1,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:96,present,2,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,camtschatica,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:97,present,3270,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,,,,HumanObservation
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:98,present,298,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2447,IYS:GoA2020:Stn16:trawl:sample:2447:occ,present,1,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,felis,,,frozen whole for ubc; total weight of 4 abraliopsis from this set 10 g,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2448,IYS:GoA2020:Stn16:trawl:sample:2448:occ,present,1,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,felis,,,frozen whole for ubc; total weight of 4 abraliopsis from this set 10 g,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2449,IYS:GoA2020:Stn16:trawl:sample:2449:occ,present,1,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,felis,,,frozen whole for ubc; total weight of 4 abraliopsis from this set 10 g,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2450,IYS:GoA2020:Stn16:trawl:sample:2450:occ,present,1,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,felis,,,frozen whole for ubc; total weight of 4 abraliopsis from this set 10 g,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2453,IYS:GoA2020:Stn16:trawl:sample:2453:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2454,IYS:GoA2020:Stn16:trawl:sample:2454:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2455,IYS:GoA2020:Stn16:trawl:sample:2455:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2456,IYS:GoA2020:Stn16:trawl:sample:2456:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2457,IYS:GoA2020:Stn16:trawl:sample:2457:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2458,IYS:GoA2020:Stn16:trawl:sample:2458:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2459,IYS:GoA2020:Stn16:trawl:sample:2459:occ,present,1,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2460,IYS:GoA2020:Stn16:trawl:sample:2460:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2461,IYS:GoA2020:Stn16:trawl:sample:2461:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2462,IYS:GoA2020:Stn16:trawl:sample:2462:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2463,IYS:GoA2020:Stn16:trawl:sample:2463:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2464,IYS:GoA2020:Stn16:trawl:sample:2464:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2465,IYS:GoA2020:Stn16:trawl:sample:2465:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2466,IYS:GoA2020:Stn16:trawl:sample:2466:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2467,IYS:GoA2020:Stn16:trawl:sample:2467:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2468,IYS:GoA2020:Stn16:trawl:sample:2468:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2469,IYS:GoA2020:Stn16:trawl:sample:2469:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2470,IYS:GoA2020:Stn16:trawl:sample:2470:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2471,IYS:GoA2020:Stn16:trawl:sample:2471:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2472,IYS:GoA2020:Stn16:trawl:sample:2472:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2473,IYS:GoA2020:Stn16:trawl:sample:2473:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2474,IYS:GoA2020:Stn16:trawl:sample:2474:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2475,IYS:GoA2020:Stn16:trawl:sample:2475:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2476,IYS:GoA2020:Stn16:trawl:sample:2476:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2477,IYS:GoA2020:Stn16:trawl:sample:2477:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2478,IYS:GoA2020:Stn16:trawl:sample:2478:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2479,IYS:GoA2020:Stn16:trawl:sample:2479:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2480,IYS:GoA2020:Stn16:trawl:sample:2480:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2481,IYS:GoA2020:Stn16:trawl:sample:2481:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2482,IYS:GoA2020:Stn16:trawl:sample:2482:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2483,IYS:GoA2020:Stn16:trawl:sample:2483:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2484,IYS:GoA2020:Stn16:trawl:sample:2484:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2485,IYS:GoA2020:Stn16:trawl:sample:2485:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2486,IYS:GoA2020:Stn16:trawl:sample:2486:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2487,IYS:GoA2020:Stn16:trawl:sample:2487:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2488,IYS:GoA2020:Stn16:trawl:sample:2488:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2489,IYS:GoA2020:Stn16:trawl:sample:2489:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2490,IYS:GoA2020:Stn16:trawl:sample:2490:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2491,IYS:GoA2020:Stn16:trawl:sample:2491:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2492,IYS:GoA2020:Stn16:trawl:sample:2492:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2493,IYS:GoA2020:Stn16:trawl:sample:2493:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2494,IYS:GoA2020:Stn16:trawl:sample:2494:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2495,IYS:GoA2020:Stn16:trawl:sample:2495:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2496,IYS:GoA2020:Stn16:trawl:sample:2496:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2497,IYS:GoA2020:Stn16:trawl:sample:2497:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2498,IYS:GoA2020:Stn16:trawl:sample:2498:occ,present,1,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,theta,,,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2500,IYS:GoA2020:Stn16:trawl:sample:2500:occ,present,1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,,male,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2501,IYS:GoA2020:Stn16:trawl:sample:2501:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,female,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2502,IYS:GoA2020:Stn16:trawl:sample:2502:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2503,IYS:GoA2020:Stn16:trawl:sample:2503:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,female,Can muscle could be 1062 (alaska record),HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2504,IYS:GoA2020:Stn16:trawl:sample:2504:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2505,IYS:GoA2020:Stn16:trawl:sample:2505:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,female,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2506,IYS:GoA2020:Stn16:trawl:sample:2506:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2507,IYS:GoA2020:Stn16:trawl:sample:2507:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,"skinny, injured belly; Oto 10, 11, 12 could be mixed up",HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2508,IYS:GoA2020:Stn16:trawl:sample:2508:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,"Oto 10, 11, 12 could be mixed up",HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2509,IYS:GoA2020:Stn16:trawl:sample:2509:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,female,"Oto 10, 11, 12 could be mixed up",HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2510,IYS:GoA2020:Stn16:trawl:sample:2510:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,female,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2511,IYS:GoA2020:Stn16:trawl:sample:2511:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,,HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2512,IYS:GoA2020:Stn16:trawl:sample:2512:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,"Oto 15, 18, 19 may be mixed up.  Moved to #91-97 as could not reconcile",HumanObservation
IYS:GoA2020:Stn16:trawl:sample:2513,IYS:GoA2020:Stn16:trawl:sample:2513:occ,present,1,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,,male,,HumanObservation
