eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020:Stn10:trawl:sample:1477,IYS:GoA2020:Stn10:trawl:sample:1477:occ,IYS:GoA2020:Stn10:trawl:sample:1477:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,29,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1478,IYS:GoA2020:Stn10:trawl:sample:1478:occ,IYS:GoA2020:Stn10:trawl:sample:1478:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,53,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1479,IYS:GoA2020:Stn10:trawl:sample:1479:occ,IYS:GoA2020:Stn10:trawl:sample:1479:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,31,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1480,IYS:GoA2020:Stn10:trawl:sample:1480:occ,IYS:GoA2020:Stn10:trawl:sample:1480:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,26,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1481,IYS:GoA2020:Stn10:trawl:sample:1481:occ,IYS:GoA2020:Stn10:trawl:sample:1481:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,54,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1482,IYS:GoA2020:Stn10:trawl:sample:1482:occ,IYS:GoA2020:Stn10:trawl:sample:1482:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,42,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1483,IYS:GoA2020:Stn10:trawl:sample:1483:occ,IYS:GoA2020:Stn10:trawl:sample:1483:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,32,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1484,IYS:GoA2020:Stn10:trawl:sample:1484:occ,IYS:GoA2020:Stn10:trawl:sample:1484:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,24,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1485,IYS:GoA2020:Stn10:trawl:sample:1485:occ,IYS:GoA2020:Stn10:trawl:sample:1485:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,33,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1486,IYS:GoA2020:Stn10:trawl:sample:1486:occ,IYS:GoA2020:Stn10:trawl:sample:1486:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,40,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1487,IYS:GoA2020:Stn10:trawl:sample:1487:occ,IYS:GoA2020:Stn10:trawl:sample:1487:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,45,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1488,IYS:GoA2020:Stn10:trawl:sample:1488:occ,IYS:GoA2020:Stn10:trawl:sample:1488:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,37,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1489,IYS:GoA2020:Stn10:trawl:sample:1489:occ,IYS:GoA2020:Stn10:trawl:sample:1489:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,37,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1490,IYS:GoA2020:Stn10:trawl:sample:1490:occ,IYS:GoA2020:Stn10:trawl:sample:1490:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,29,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1491,IYS:GoA2020:Stn10:trawl:sample:1491:occ,IYS:GoA2020:Stn10:trawl:sample:1491:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,30,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1492,IYS:GoA2020:Stn10:trawl:sample:1492:occ,IYS:GoA2020:Stn10:trawl:sample:1492:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,41,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1493,IYS:GoA2020:Stn10:trawl:sample:1493:occ,IYS:GoA2020:Stn10:trawl:sample:1493:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,32,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1494,IYS:GoA2020:Stn10:trawl:sample:1494:occ,IYS:GoA2020:Stn10:trawl:sample:1494:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,39,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1495,IYS:GoA2020:Stn10:trawl:sample:1495:occ,IYS:GoA2020:Stn10:trawl:sample:1495:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,38,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1496,IYS:GoA2020:Stn10:trawl:sample:1496:occ,IYS:GoA2020:Stn10:trawl:sample:1496:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,53,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1497,IYS:GoA2020:Stn10:trawl:sample:1497:occ,IYS:GoA2020:Stn10:trawl:sample:1497:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,36,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1498,IYS:GoA2020:Stn10:trawl:sample:1498:occ,IYS:GoA2020:Stn10:trawl:sample:1498:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,28,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1499,IYS:GoA2020:Stn10:trawl:sample:1499:occ,IYS:GoA2020:Stn10:trawl:sample:1499:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,41,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1500,IYS:GoA2020:Stn10:trawl:sample:1500:occ,IYS:GoA2020:Stn10:trawl:sample:1500:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,39,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1501,IYS:GoA2020:Stn10:trawl:sample:1501:occ,IYS:GoA2020:Stn10:trawl:sample:1501:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,36,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1502,IYS:GoA2020:Stn10:trawl:sample:1502:occ,IYS:GoA2020:Stn10:trawl:sample:1502:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,39,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1503,IYS:GoA2020:Stn10:trawl:sample:1503:occ,IYS:GoA2020:Stn10:trawl:sample:1503:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,40,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1504,IYS:GoA2020:Stn10:trawl:sample:1504:occ,IYS:GoA2020:Stn10:trawl:sample:1504:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,27,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1505,IYS:GoA2020:Stn10:trawl:sample:1505:occ,IYS:GoA2020:Stn10:trawl:sample:1505:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,43,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1506,IYS:GoA2020:Stn10:trawl:sample:1506:occ,IYS:GoA2020:Stn10:trawl:sample:1506:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,45,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1507,IYS:GoA2020:Stn10:trawl:sample:1507:occ,IYS:GoA2020:Stn10:trawl:sample:1507:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,53,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1508,IYS:GoA2020:Stn10:trawl:sample:1508:occ,IYS:GoA2020:Stn10:trawl:sample:1508:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,40,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1509,IYS:GoA2020:Stn10:trawl:sample:1509:occ,IYS:GoA2020:Stn10:trawl:sample:1509:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,41,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1510,IYS:GoA2020:Stn10:trawl:sample:1510:occ,IYS:GoA2020:Stn10:trawl:sample:1510:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,37,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1511,IYS:GoA2020:Stn10:trawl:sample:1511:occ,IYS:GoA2020:Stn10:trawl:sample:1511:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,27,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1512,IYS:GoA2020:Stn10:trawl:sample:1512:occ,IYS:GoA2020:Stn10:trawl:sample:1512:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,42,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1513,IYS:GoA2020:Stn10:trawl:sample:1513:occ,IYS:GoA2020:Stn10:trawl:sample:1513:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,41,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1514,IYS:GoA2020:Stn10:trawl:sample:1514:occ,IYS:GoA2020:Stn10:trawl:sample:1514:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,33,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1515,IYS:GoA2020:Stn10:trawl:sample:1515:occ,IYS:GoA2020:Stn10:trawl:sample:1515:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,21,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1516,IYS:GoA2020:Stn10:trawl:sample:1516:occ,IYS:GoA2020:Stn10:trawl:sample:1516:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,36,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1517,IYS:GoA2020:Stn10:trawl:sample:1517:occ,IYS:GoA2020:Stn10:trawl:sample:1517:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,32,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1518,IYS:GoA2020:Stn10:trawl:sample:1518:occ,IYS:GoA2020:Stn10:trawl:sample:1518:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,34,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1519,IYS:GoA2020:Stn10:trawl:sample:1519:occ,IYS:GoA2020:Stn10:trawl:sample:1519:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,40,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1520,IYS:GoA2020:Stn10:trawl:sample:1520:occ,IYS:GoA2020:Stn10:trawl:sample:1520:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,31,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1521,IYS:GoA2020:Stn10:trawl:sample:1521:occ,IYS:GoA2020:Stn10:trawl:sample:1521:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,37,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1522,IYS:GoA2020:Stn10:trawl:sample:1522:occ,IYS:GoA2020:Stn10:trawl:sample:1522:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,39,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1523,IYS:GoA2020:Stn10:trawl:sample:1523:occ,IYS:GoA2020:Stn10:trawl:sample:1523:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,34,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1524,IYS:GoA2020:Stn10:trawl:sample:1524:occ,IYS:GoA2020:Stn10:trawl:sample:1524:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,34,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1525,IYS:GoA2020:Stn10:trawl:sample:1525:occ,IYS:GoA2020:Stn10:trawl:sample:1525:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,84,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1526,IYS:GoA2020:Stn10:trawl:sample:1526:occ,IYS:GoA2020:Stn10:trawl:sample:1526:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,75,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1527,IYS:GoA2020:Stn10:trawl:sample:1527:occ,IYS:GoA2020:Stn10:trawl:sample:1527:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,64,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1528,IYS:GoA2020:Stn10:trawl:sample:1528:occ,IYS:GoA2020:Stn10:trawl:sample:1528:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,57,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1529,IYS:GoA2020:Stn10:trawl:sample:1529:occ,IYS:GoA2020:Stn10:trawl:sample:1529:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,64,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1530,IYS:GoA2020:Stn10:trawl:sample:1530:occ,IYS:GoA2020:Stn10:trawl:sample:1530:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,50,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1531,IYS:GoA2020:Stn10:trawl:sample:1531:occ,IYS:GoA2020:Stn10:trawl:sample:1531:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,70,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1532,IYS:GoA2020:Stn10:trawl:sample:1532:occ,IYS:GoA2020:Stn10:trawl:sample:1532:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,45,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1533,IYS:GoA2020:Stn10:trawl:sample:1533:occ,IYS:GoA2020:Stn10:trawl:sample:1533:occ:mantle_length,Mantle length,http://vocab.nerc.ac.uk/collection/P01/current/DML1XX01/,45,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS:GoA2020:Stn10:trawl:sample:1534,IYS:GoA2020:Stn10:trawl:sample:1534:occ,IYS:GoA2020:Stn10:trawl:sample:1534:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1535,IYS:GoA2020:Stn10:trawl:sample:1535:occ,IYS:GoA2020:Stn10:trawl:sample:1535:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1536,IYS:GoA2020:Stn10:trawl:sample:1536:occ,IYS:GoA2020:Stn10:trawl:sample:1536:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1537,IYS:GoA2020:Stn10:trawl:sample:1537:occ,IYS:GoA2020:Stn10:trawl:sample:1537:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,56,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1538,IYS:GoA2020:Stn10:trawl:sample:1538:occ,IYS:GoA2020:Stn10:trawl:sample:1538:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,60,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1539,IYS:GoA2020:Stn10:trawl:sample:1539:occ,IYS:GoA2020:Stn10:trawl:sample:1539:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,77,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1540,IYS:GoA2020:Stn10:trawl:sample:1540:occ,IYS:GoA2020:Stn10:trawl:sample:1540:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1541,IYS:GoA2020:Stn10:trawl:sample:1541:occ,IYS:GoA2020:Stn10:trawl:sample:1541:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,70,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1542,IYS:GoA2020:Stn10:trawl:sample:1542:occ,IYS:GoA2020:Stn10:trawl:sample:1542:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,63,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1543,IYS:GoA2020:Stn10:trawl:sample:1543:occ,IYS:GoA2020:Stn10:trawl:sample:1543:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1544,IYS:GoA2020:Stn10:trawl:sample:1544:occ,IYS:GoA2020:Stn10:trawl:sample:1544:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,48,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1545,IYS:GoA2020:Stn10:trawl:sample:1545:occ,IYS:GoA2020:Stn10:trawl:sample:1545:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,64,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1546,IYS:GoA2020:Stn10:trawl:sample:1546:occ,IYS:GoA2020:Stn10:trawl:sample:1546:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,49,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1547,IYS:GoA2020:Stn10:trawl:sample:1547:occ,IYS:GoA2020:Stn10:trawl:sample:1547:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,62,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1548,IYS:GoA2020:Stn10:trawl:sample:1548:occ,IYS:GoA2020:Stn10:trawl:sample:1548:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,70,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1549,IYS:GoA2020:Stn10:trawl:sample:1549:occ,IYS:GoA2020:Stn10:trawl:sample:1549:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,59,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1550,IYS:GoA2020:Stn10:trawl:sample:1550:occ,IYS:GoA2020:Stn10:trawl:sample:1550:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,69,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1551,IYS:GoA2020:Stn10:trawl:sample:1551:occ,IYS:GoA2020:Stn10:trawl:sample:1551:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1552,IYS:GoA2020:Stn10:trawl:sample:1552:occ,IYS:GoA2020:Stn10:trawl:sample:1552:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,53,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1553,IYS:GoA2020:Stn10:trawl:sample:1553:occ,IYS:GoA2020:Stn10:trawl:sample:1553:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,64,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1554,IYS:GoA2020:Stn10:trawl:sample:1554:occ,IYS:GoA2020:Stn10:trawl:sample:1554:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,54,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1555,IYS:GoA2020:Stn10:trawl:sample:1555:occ,IYS:GoA2020:Stn10:trawl:sample:1555:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,75,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1556,IYS:GoA2020:Stn10:trawl:sample:1556:occ,IYS:GoA2020:Stn10:trawl:sample:1556:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,62,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1557,IYS:GoA2020:Stn10:trawl:sample:1557:occ,IYS:GoA2020:Stn10:trawl:sample:1557:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,57,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1558,IYS:GoA2020:Stn10:trawl:sample:1558:occ,IYS:GoA2020:Stn10:trawl:sample:1558:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,55,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1559,IYS:GoA2020:Stn10:trawl:sample:1559:occ,IYS:GoA2020:Stn10:trawl:sample:1559:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,62,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1560,IYS:GoA2020:Stn10:trawl:sample:1560:occ,IYS:GoA2020:Stn10:trawl:sample:1560:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,50,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
IYS:GoA2020:Stn10:trawl:sample:1561,IYS:GoA2020:Stn10:trawl:sample:1561:occ,IYS:GoA2020:Stn10:trawl:sample:1561:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,54,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
